koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_disposition
0,0,1,1,1.5403795569999998,132.00637,0.329,2.026,76.9,0.81,1581.0,1481.09,14.6,5812.0,4.408,0.914,286.94647000000003,38.885189000000004,FALSE POSITIVE
0,0,0,0,5.30179786,135.9927,0.357,2.24,197.2,1.22,973.0,211.8,11.5,5749.0,4.547,0.864,289.10422,41.69014,CANDIDATE
0,0,0,0,3.60011712,133.25983,0.025,2.396,50.2,0.5,938.0,182.81,21.6,5051.0,4.562,0.721,289.75229,41.634605,CONFIRMED
0,0,0,0,9.32867952,135.87513,0.035,1.572,354.4,1.62,806.0,99.6,12.7,5749.0,4.547,0.864,289.10422,41.69014,CANDIDATE
0,0,0,0,6.38671206,131.52991,0.015,1.201,223.7,1.19,811.0,102.25,11.6,5071.0,4.505,0.811,296.02225,44.732658,CANDIDATE
0,0,1,0,158.348345,260.2924,3.655,10.55,899.0,372.86,409.0,6.61,17.6,6521.0,4.352,1.276,296.62296000000003,47.291142,FALSE POSITIVE
0,0,0,0,0.7417682940000001,131.57747,1.201,0.4164,60.3,72.36,3380.0,30981.32,14.0,5897.0,3.637,3.147,297.27325,40.136761,CANDIDATE
1,0,1,1,0.93376962,132.4211,1.142,7.023,125.8,16.3,1937.0,3343.62,28.5,6056.0,4.448,0.975,292.93661000000003,47.499931,FALSE POSITIVE
0,0,0,0,61.083322,132.494,0.649,10.396,227.5,1.61,465.0,11.01,11.5,5803.0,4.444,1.015,288.12555,38.347431,CANDIDATE
0,0,0,0,3.5944891,132.36207,0.041,2.557,89.9,0.98,1178.0,455.99,10.4,5523.0,4.364,1.046,284.72797,45.064968,CANDIDATE
1,0,1,0,0.7394048940000001,131.69907,0.077,1.753,246.8,0.94,1256.0,589.06,21.0,4205.0,4.635,0.624,296.09058,50.408772,FALSE POSITIVE
0,0,0,0,4.8608059,135.76776,0.374,1.966,252.1,1.21,925.0,172.76,8.9,5541.0,4.6,0.757,297.05664,46.083529999999996,CANDIDATE
0,0,0,0,4.04481159,133.60007,0.393,2.479,33.0,0.67,1325.0,729.15,7.5,6358.0,4.359,1.141,288.39761,40.6269,CANDIDATE
0,0,1,0,1.71051215,131.65812,0.057,1.284,42.2,1.04,2004.0,3820.16,11.2,5925.0,3.989,1.589,286.112,39.80323,FALSE POSITIVE
0,0,0,0,62.869463,166.0137,0.954,6.842,341.7,1.96,349.0,3.51,16.2,4762.0,4.535,0.781,282.42303,46.014019,CONFIRMED
0,1,1,0,84.8062818,192.37227,1.265,9.0006,9936.0,36.51,388.0,5.33,121.6,5735.0,4.525,0.853,289.15082,46.344151000000004,FALSE POSITIVE
0,0,0,0,29.9632816,149.94353,0.855,2.6,893.2,2.24,391.0,5.55,17.7,4463.0,4.623,0.638,285.5578,44.010791999999995,CONFIRMED
0,1,1,1,17.99643716,134.910537,1.122,4.164,36923.0,30.08,468.0,11.31,123.5,4438.0,4.606,0.666,283.01282000000003,42.723679,FALSE POSITIVE
0,0,0,0,11.63486009,140.50071,0.053,5.466,292.3,2.61,961.0,201.96,18.4,5570.0,4.066,1.548,292.92276,38.47728,CONFIRMED
0,0,0,0,4.8302364,134.9522,0.316,7.983,22.5,1.06,1453.0,1052.42,11.6,5086.0,3.678,2.247,286.69318,40.170109000000004,CANDIDATE
0,0,0,0,56.446465,170.59,0.874,7.371,147.9,1.57,522.0,17.5,12.4,5995.0,4.337,1.117,284.38248,44.308231,CANDIDATE
0,0,0,0,31.4202111,132.7457,0.075,4.021,390.5,1.45,471.0,11.6,10.6,5269.0,4.603,0.748,292.18646,41.328041,CANDIDATE
0,0,0,0,10.8118317,137.13426,0.896,2.627,76.8,1.24,922.0,170.74,9.5,6025.0,4.331,1.196,297.32889,47.815472,CONFIRMED
0,0,0,0,5.56676609,132.49956,0.392,1.812,173.8,1.12,859.0,128.51,12.0,5032.0,4.479,0.859,290.46756,40.056438,CANDIDATE
0,0,1,1,1.208528832,131.97963000000001,0.039,1.336,180.8,1.25,1725.0,2084.15,10.6,6072.0,4.51,0.923,295.10958999999997,41.075790000000005,FALSE POSITIVE
1,0,0,0,208.18711785,146.5337609,0.321,2.5404,394.7,1.99,307.0,2.1,4.2,5780.0,4.438,1.0,298.46381,40.216812,FALSE POSITIVE
1,0,1,0,0.93198504,131.62896999999998,1.19,2.0472,326.6,17.72,1647.0,1734.47,44.5,5470.0,4.5089999999999995,0.777,299.52527000000003,46.917549,FALSE POSITIVE
1,0,1,0,0.60818508,131.62275,1.835,0.909,144.7,96.03,2298.0,6637.9,18.9,5981.0,4.372,1.043,295.58547999999996,39.299259,FALSE POSITIVE
0,0,0,0,5.38613715,133.95782,0.197,1.943,169.3,0.86,846.0,121.37,8.9,5516.0,4.669,0.656,298.12167,40.81358,CANDIDATE
0,0,0,0,13.2965044,136.5669,0.902,5.68,133.4,0.88,488.0,13.42,9.1,4352.0,4.671,0.613,284.26859,44.197540000000004,CANDIDATE
0,0,0,0,21.8420304,150.82731,0.208,3.843,79.5,2.01,1016.0,251.46,9.5,6194.0,3.813,2.241,298.40958,45.461639,CANDIDATE
0,0,1,0,1.65320144,132.40988000000002,0.148,1.525,132.1,0.74,1059.0,296.8,6.7,4544.0,4.609,0.661,290.26178,37.787189,FALSE POSITIVE
0,0,1,0,3.37487541,132.48977,0.389,3.085,53.8,0.75,1287.0,649.96,8.3,6181.0,4.4639999999999995,1.006,300.75897000000003,45.71788,FALSE POSITIVE
0,1,1,1,0.962825082,132.21375,0.088,2.8464,118.1,5.18,3265.0,26811.24,40.7,4898.0,3.2119999999999997,4.928,297.62054,40.763020000000004,FALSE POSITIVE
1,0,0,0,309.494217,375.9225,0.0542,13.716,292.0,2.79,399.0,6.01,14.5,6908.0,4.085,1.614,286.0275,37.89447,FALSE POSITIVE
0,0,0,0,0.876850385,131.77033,0.049,1.534,59.2,1.35,2543.0,9858.55,9.7,6102.0,4.069,1.756,297.19199,40.387951,CANDIDATE
0,1,1,1,24.2416103,155.0323,0.069,5.137,323.4,1.61,596.0,29.92,10.8,5763.0,4.527,0.904,291.28296,43.608238,FALSE POSITIVE
0,0,0,0,20.7106368,140.89982,0.604,2.693,142.5,1.12,626.0,36.18,11.0,5631.0,4.478,0.901,292.62964,44.283119,CANDIDATE
0,0,1,0,69.3788597,154.19137,0.539,3.807,530.4,2.07,421.0,7.4,16.8,5806.0,4.529,0.874,291.97253,44.12999,FALSE POSITIVE
0,0,0,0,29.3493852,148.46563999999998,0.75,4.313,659.2,2.02,451.0,9.81,20.3,4987.0,4.613,0.722,285.83047,43.198391,CONFIRMED
0,0,0,0,3.43633133,132.42696999999998,0.114,0.675,473.5,1.44,945.0,188.22,14.5,5201.0,4.6160000000000005,0.651,296.78934,47.234531,CANDIDATE
1,0,0,0,449.57274,153.3061,0.2059,9.328,221.4,3.08,333.0,2.89,14.1,5691.0,3.842,2.079,289.43906,41.492977,FALSE POSITIVE
1,0,0,0,245.059374,301.678,0.0927,9.549,165.0,1.63,356.0,3.81,15.1,6036.0,4.127,1.265,293.81812,45.20153,FALSE POSITIVE
0,0,0,0,142.703888,212.0311,0.062,5.808,225.5,1.95,440.0,8.88,11.0,6701.0,4.3260000000000005,1.289,289.68073,49.745831,CANDIDATE
0,0,0,0,3.38080537,133.94842,0.067,3.275,200.9,1.69,1362.0,814.73,11.6,6072.0,4.343,1.193,301.57855,44.31218,CANDIDATE
0,0,0,0,10.4716194,136.2877,0.184,4.512,123.9,1.74,1035.0,271.12,11.7,5812.0,4.083,1.574,282.09314,42.160271,CANDIDATE
0,0,0,0,11.49500229,141.27511,0.911,7.602,51.4,1.53,1105.0,351.79,22.9,6033.0,3.985,1.788,298.67377,43.795479,CANDIDATE
1,0,0,0,0.7087267079999999,132.08629,0.28,0.753,313.6,0.92,1302.0,684.35,13.4,4607.0,4.7330000000000005,0.515,299.54672,40.681911,FALSE POSITIVE
1,0,0,0,283.72675,392.671,0.3461,15.49,84.6,1.18,341.0,3.2,9.3,6496.0,4.301,1.257,289.08319,51.474059999999994,FALSE POSITIVE
1,0,0,0,373.60683,246.5809,0.588,8.752,534.8,2.5,271.0,1.28,9.3,6184.0,4.448,1.038,281.86789,47.256648999999996,FALSE POSITIVE
0,0,0,0,6.78788113,136.3345,0.022,2.26,73.1,2.44,1679.0,1875.92,7.8,6537.0,3.76,2.829,283.6788,41.096882,CANDIDATE
0,0,0,0,5.47455167,133.55528999999999,0.931,3.71,73.2,1.4,1155.0,419.95,10.8,5611.0,4.19,1.312,296.40094,50.558338,CANDIDATE
0,0,0,0,3.43861067,132.68641000000002,0.629,1.264,46.8,1.01,1348.0,779.48,9.5,5383.0,4.112,1.401,281.32745,47.584869,CANDIDATE
0,0,0,0,4.8754765,133.29166999999998,0.084,1.902,39.6,0.8,1180.0,458.62,8.8,5513.0,4.178999999999999,1.286,289.67175,38.297871,CANDIDATE
0,1,1,0,13.5437884,135.27623,1.269,5.7076,6608.7,32.21,658.0,44.22,114.4,5463.0,4.582,0.794,300.49106,45.796909,FALSE POSITIVE
0,0,0,0,65.6491001,174.79318999999998,0.038,7.298,983.9,2.52,390.0,5.48,20.5,5436.0,4.573,0.819,296.39752000000004,42.396919,CONFIRMED
0,0,0,0,25.1593389,153.0404,0.035,5.198,358.1,1.76,619.0,34.7,13.1,5973.0,4.506,0.935,294.4873,42.00692,CONFIRMED
0,0,0,0,10.5071781,139.66432,0.232,2.68,271.8,1.41,737.0,69.76,11.1,5290.0,4.46,0.865,294.13626,41.456692,CANDIDATE
0,0,0,0,31.7787564,136.76928999999998,0.29,8.093,262.0,1.5,564.0,23.96,25.9,5638.0,4.391,0.928,287.23569,38.754162,CONFIRMED
0,1,1,1,1.332568744,132.04697,0.751,3.755,24.1,0.58,1941.0,3346.25,29.1,6620.0,4.4110000000000005,1.081,295.19992,46.814621,FALSE POSITIVE
0,0,0,0,9.0194714,139.9234,0.2805,5.92,191.6,1.07,789.0,91.74,7.2,5775.0,4.59,0.768,301.57855,44.31218,CANDIDATE
0,0,0,0,8.8493948,139.786,0.819,6.928,43.8,0.82,978.0,216.18,12.1,6095.0,4.349,1.11,296.8432,43.697441,CANDIDATE
0,0,0,0,51.567801,168.873,0.554,5.514,210.1,1.3,433.0,8.3,13.5,5285.0,4.467,0.876,295.12237999999996,39.391033,CANDIDATE
0,0,0,0,16.4491515,145.7441,0.866,6.696,70.9,2.75,1036.0,272.9,11.0,5334.0,3.7119999999999997,2.789,292.40323,44.782009,CANDIDATE
0,0,0,0,0.42804605100000004,131.83682,0.041,0.776,126.0,0.87,2017.0,3877.26,14.1,5285.0,4.566,0.775,286.14777000000004,38.241797999999996,CANDIDATE
0,0,1,1,0.814278961,131.64806000000002,0.451,2.087,72.0,0.76,1762.0,2284.94,13.0,5537.0,4.539,0.886,292.50577000000004,49.331959000000005,FALSE POSITIVE
0,0,1,0,19.254536,148.0172,0.806,4.754,186.0,1.32,625.0,36.02,9.2,5668.0,4.545,0.868,298.28213999999997,44.272059999999996,FALSE POSITIVE
0,1,1,1,2.1890751,132.09378,0.048,2.365,94.8,0.87,1399.0,906.2,12.6,6077.0,4.526,0.891,285.92587000000003,39.669209,FALSE POSITIVE
0,0,0,0,384.6961,365.0874,0.5221,6.167,787.0,1.78,157.0,0.14,8.2,4228.0,4.64,0.623,284.76764,45.341228,CANDIDATE
0,0,1,0,2.42649862,133.70346999999998,0.673,2.014,29.2,0.75,1638.0,1705.27,15.2,6033.0,4.176,1.316,298.40297999999996,45.29723,FALSE POSITIVE
1,0,0,0,219.74735,239.9455,0.097,22.48,190.4,3.24,427.0,7.82,12.7,5127.0,3.602,2.38,285.28674,40.342339,FALSE POSITIVE
1,0,1,0,19.7639874,134.17,0.489,12.319,51.3,1.19,900.0,155.45,13.5,6195.0,4.072,1.617,298.35857999999996,47.638591999999996,FALSE POSITIVE
0,0,0,0,6.05919881,133.67436999999998,0.438,1.365,154.2,1.21,976.0,214.55,11.7,5734.0,4.462,0.962,282.11782999999997,46.223929999999996,CANDIDATE
0,0,0,0,7.5143967,136.1851,0.399,4.865,36.3,0.96,1199.0,488.52,9.8,6206.0,4.159,1.573,295.48651,51.0135,CONFIRMED
0,0,0,0,33.1981761,142.09873000000002,0.826,4.709,336.7,3.21,678.0,49.9,11.8,5570.0,4.066,1.548,292.92276,38.47728,CONFIRMED
0,0,0,0,5.32784157,133.55005,0.116,4.696,87.2,0.86,1023.0,259.32,15.9,5638.0,4.391,0.928,287.23569,38.754162,CONFIRMED
0,0,0,0,71.05457555,134.734589,0.061,1.9162,4853.2,5.91,390.0,5.45,95.9,5290.0,4.46,0.865,298.96828999999997,40.797352000000004,CANDIDATE
0,0,0,0,20.5512722,141.087,0.946,4.639,191.2,1.64,607.0,32.01,20.0,5401.0,4.4639999999999995,0.918,288.80457,50.99062,CANDIDATE
0,0,0,0,7.5861587,132.7988,0.858,4.32,116.8,1.07,928.0,175.29,10.8,5934.0,4.444,0.871,299.34955,43.8503,CANDIDATE
0,0,0,0,0.824000125,131.80421,0.7697,0.855,183.1,0.42,746.0,73.09,12.3,3396.0,4.9910000000000005,0.28,287.26215,42.032309999999995,CANDIDATE
0,0,0,0,0.772152075,132.2074,1.009,1.78,43.6,4.44,2966.0,18277.6,13.6,5951.0,3.787,2.08,299.46524,40.891090000000005,CANDIDATE
0,0,0,0,42.049523793,167.34235680000003,0.23,2.1372,607.9,1.19,303.0,2.0,5.1,4281.0,4.761,0.48,295.79251,39.89257,CANDIDATE
0,1,1,0,1.08469871,131.7376,0.672,4.077,124.0,1.11,1757.0,2247.25,16.9,5942.0,4.506,0.938,293.98932,45.48415,FALSE POSITIVE
0,0,0,0,3.19938075,133.01116000000002,0.268,1.761,76.1,0.62,1026.0,262.08,9.8,5483.0,4.632,0.702,287.81729,38.194809,CANDIDATE
0,0,0,0,3.04185157,132.50422,0.176,1.434,69.0,0.71,1184.0,465.54,11.1,5802.0,4.537,0.857,294.33328,42.26413,CANDIDATE
0,1,0,0,5.660274452,134.46726999999998,1.092,0.9077,414.1,11.02,950.0,192.77,26.4,5615.0,4.478,0.842,291.37064,47.435509,FALSE POSITIVE
0,0,1,1,1.23512429,132.00059,0.556,4.22,15.2,0.38,1642.0,1722.78,15.7,5798.0,4.507,0.941,295.84006,39.931221,FALSE POSITIVE
0,0,0,0,1.89873195,132.09278,0.197,1.382,78.0,0.93,1524.0,1279.95,10.2,5942.0,4.439,1.05,284.94226000000003,48.666512,CANDIDATE
0,0,0,0,11.39110963,137.69665,0.569,2.749,593.4,1.9,632.0,37.65,12.1,4999.0,4.587,0.76,294.11566,38.393478,CANDIDATE
0,0,0,0,2.41810158,132.38894,0.016,2.144,46.8,0.85,1602.0,1555.96,13.4,6258.0,4.3069999999999995,1.239,283.43576,47.06686,CONFIRMED
0,0,0,0,7.13044117,135.594,0.068,2.566,31.9,1.18,1400.0,908.79,10.5,6312.0,3.964,2.074,295.43915,43.676311,CANDIDATE
0,0,0,0,33.4203001,159.1401,0.789,5.307,436.6,2.46,581.0,27.02,8.9,5731.0,4.372,1.066,285.33063,42.040428000000006,CONFIRMED
1,0,0,0,58.3437362,169.90401,1.246,22.482,1266.8,93.55,779.0,87.03,75.0,5896.0,3.65,3.006,300.02124,46.090778,FALSE POSITIVE
0,0,1,0,1.070982122,131.98355,0.563,1.255,43.4,0.98,2122.0,4811.39,9.0,5717.0,4.109,1.433,298.89642000000003,40.477009,FALSE POSITIVE
0,0,0,0,18.0939004,139.01706000000001,0.445,3.294,467.3,1.91,665.0,46.21,11.6,5904.0,4.543,0.867,286.50211,50.246189,CANDIDATE
0,0,0,0,34.9524256,163.52048,1.225,1.717,677.0,21.74,429.0,8.02,15.8,4921.0,4.591,0.779,283.04764,46.265331,CANDIDATE
0,1,0,0,23.81578356,141.84883,0.958,3.7591,4856.7,8.4,560.0,23.2,71.0,5561.0,4.572,0.818,294.66592,46.665852,FALSE POSITIVE
0,0,0,0,31.1748311,159.10048999999998,0.016,3.79,200.2,1.31,585.0,27.62,17.0,6086.0,4.511,0.921,289.83121,44.609859,CONFIRMED
0,0,0,0,47.0568476,161.05864,0.027,5.2232,1531.2,2.84,411.0,6.72,38.0,5288.0,4.613,0.74,295.04855,45.342682,CONFIRMED
1,0,0,0,367.73299,302.3576,0.0064,10.158,503.9,2.1,266.0,1.19,11.2,6225.0,4.481,0.931,288.97574,41.279121,FALSE POSITIVE
0,0,0,0,15.1516409,133.9226,0.173,5.105,191.5,1.38,736.0,69.25,11.4,5780.0,4.438,1.0,289.57462000000004,40.807594,CANDIDATE
0,0,0,0,7.4213444,137.493,0.1732,2.361,315.9,1.73,953.0,195.23,8.7,6032.0,4.485,0.973,297.9487,45.255039000000004,CANDIDATE
1,0,1,0,0.743495989,132.18903999999998,1.144,2.255,172.8,11.82,1617.0,1612.65,26.0,5345.0,4.638999999999999,0.686,289.07837,39.70882,FALSE POSITIVE
0,0,1,0,1.405887031,132.01147,0.364,1.184,216.0,0.95,1086.0,329.99,13.8,4440.0,4.618,0.653,286.7695,45.234131,FALSE POSITIVE
0,0,0,0,17.7412303,144.3554,0.065,4.816,144.7,1.14,684.0,51.69,9.2,5817.0,4.4910000000000005,0.956,294.47876,38.883659,CANDIDATE
0,0,0,0,2.63527677,133.97919,0.646,1.997,70.4,0.76,1136.0,394.32,10.7,5215.0,4.496,0.864,289.80804,44.362518,CANDIDATE
0,0,0,0,147.388124,174.6537,0.005,8.781,909.2,3.03,356.0,3.78,15.8,6046.0,4.478,1.007,296.52145,46.540539,CANDIDATE
0,0,0,0,4.11497357,135.318,0.396,3.025,154.1,1.17,1137.0,395.27,9.7,6011.0,4.507,0.927,293.17578,38.042019,CANDIDATE
0,1,1,1,1.245331397,132.22902,0.649,2.566,38.1,1.61,2678.0,12115.45,26.5,6106.0,3.781,2.477,292.34503,41.585289,FALSE POSITIVE
0,1,1,1,8.21429932,135.00609,0.667,3.099,70.7,1.66,1312.0,701.11,19.7,6277.0,3.951,1.869,294.17792000000003,46.191711,FALSE POSITIVE
1,0,0,0,1.54945486,132.47682,0.228,6.698,21.8,1.34,3006.0,19304.93,20.9,7382.0,3.838,2.804,284.45609,42.439831,FALSE POSITIVE
0,1,0,1,8.42943991,132.29198,0.82,2.441,89.1,1.19,1029.0,265.39,19.7,6353.0,4.375,1.132,286.85983,46.625510999999996,FALSE POSITIVE
0,0,0,0,10.60052083,132.98523,0.729,4.509,60.9,1.09,987.0,224.28,17.4,6035.0,4.212,1.303,280.24945,43.915058,CONFIRMED
0,0,0,0,21.8634638,145.2419,0.502,3.542,871.0,2.37,551.0,21.77,9.9,5383.0,4.587,0.789,293.82135,39.39135,CONFIRMED
0,1,1,0,86.4392931,144.58293999999998,1.28,6.534,1175.1,35.31,442.0,8.99,20.5,6208.0,4.454,1.024,299.26376,40.263740999999996,FALSE POSITIVE
0,0,0,0,63.3354719,162.6161,0.029,3.651,983.0,1.18,202.0,0.39,13.0,3526.0,4.8660000000000005,0.383,286.54001,49.437328,CONFIRMED
0,1,1,0,14.77820911,144.09725,1.258,5.395,10774.0,44.48,809.0,101.07,123.1,6258.0,4.442,1.046,296.11771,48.664108,FALSE POSITIVE
0,1,0,0,15.60862948,144.30211,1.171,6.6957,34356.0,39.42,648.0,41.71,186.0,5569.0,4.566,0.829,297.983,48.555649,FALSE POSITIVE
1,0,0,0,389.14115,309.5721,0.0973,7.93,347.4,1.67,250.0,0.92,10.1,6043.0,4.505,0.894,290.30505,41.838459,FALSE POSITIVE
1,0,0,0,365.78863,187.5436,0.1564,12.76,885.0,2.21,215.0,0.5,10.5,5407.0,4.585,0.752,287.58789,45.598492,FALSE POSITIVE
0,0,1,0,2.4826619,133.78028,0.731,2.115,37.0,0.8,1619.0,1627.36,10.0,6356.0,4.292,1.225,286.46796,39.652321,FALSE POSITIVE
0,1,0,1,2.17811908,132.02334,0.3437,1.468,74.0,0.8,1412.0,938.51,9.8,6039.0,4.505,0.921,288.43149,45.918869,FALSE POSITIVE
0,0,1,0,1.11205787,132.01568,0.008,1.459,118.7,1.02,1799.0,2484.64,16.1,6098.0,4.488,0.932,296.78345,40.229110999999996,FALSE POSITIVE
1,0,0,0,224.447413,293.1378,0.4162,4.986,651.0,2.05,260.0,1.08,7.9,5489.0,4.574,0.798,289.4585,46.276379,FALSE POSITIVE
0,0,0,0,7.5019743,135.0995,0.442,2.582,248.0,1.19,709.0,59.73,9.1,4807.0,4.546,0.758,283.06223,42.629002,CANDIDATE
1,0,0,0,5.09506,132.4511,0.691,5.73,23.6,2.14,2247.0,6030.14,7.6,6700.0,3.48,4.146,290.86154,37.885422,FALSE POSITIVE
0,0,0,0,29.1206519,138.4718,0.195,2.89,415.5,1.6,528.0,18.43,9.7,5671.0,4.582,0.788,285.09976,41.874378,CANDIDATE
0,0,0,0,0.689967868,131.63498,0.119,1.1688,122.9,0.78,1539.0,1336.82,28.7,4872.0,4.615,0.726,289.42395,46.72617,CONFIRMED
0,0,0,1,1.89132292,132.6489,0.709,5.607,16.0,0.9,2799.0,14532.55,14.8,8482.0,4.0889999999999995,2.106,289.87814,38.427269,FALSE POSITIVE
0,0,0,0,6.91261536,132.15638,0.656,2.359,34.4,0.64,981.0,218.66,12.0,5761.0,4.383,1.044,290.46509,48.332249,CANDIDATE
0,0,0,0,25.8616058,140.2048,0.855,7.78,123.0,1.12,613.0,33.37,8.5,6067.0,4.524,0.884,289.44324,40.253529,CANDIDATE
0,1,0,1,0.9184208009999999,131.58576000000002,0.656,3.533,56.7,1.14,2374.0,7502.5,40.3,6210.0,4.166,1.434,289.7605,45.455608000000005,FALSE POSITIVE
1,0,1,0,0.573709256,131.93854,0.69,1.4932,131.2,7.05,4415.0,90258.45,37.5,5261.0,3.13,5.769,280.90244,42.935719,FALSE POSITIVE
0,0,0,0,13.8353959,134.3082,0.94,4.961,818.0,3.78,809.0,101.05,10.3,6020.0,4.4030000000000005,1.057,301.27869,44.25053,CANDIDATE
0,0,0,0,18.9060921,140.82932,0.004,4.125,375.6,0.87,336.0,3.03,11.9,3751.0,4.813,0.45,287.05453,45.18037,CANDIDATE
0,0,0,0,25.6970688,144.2286,0.943,3.739,835.0,3.83,658.0,44.24,6.4,6020.0,4.4030000000000005,1.057,301.27869,44.25053,CANDIDATE
1,0,1,0,46.9434911,176.32544,0.213,1.368,100.7,1.57,669.0,47.27,6.6,6253.0,4.102,1.55,291.43582000000004,40.35881,FALSE POSITIVE
0,0,0,0,19.5906103,144.65968999999998,0.529,6.745,297.0,2.64,819.0,106.48,24.9,5794.0,4.118,1.496,293.51984,41.277409000000006,CANDIDATE
0,0,0,0,8.23983041,137.75528,0.012,5.619,251.0,2.35,1093.0,338.17,29.4,5794.0,4.118,1.496,293.51984,41.277409000000006,CONFIRMED
0,0,0,0,6.07855,132.5345,0.3408,3.408,102.7,1.14,1115.0,365.15,10.4,6119.0,4.346,1.114,300.58502000000004,44.2131,CANDIDATE
1,0,0,0,427.65334,136.2622,0.4355,11.17,157.1,1.97,284.0,1.53,7.2,5325.0,4.004,1.565,290.73477,49.086639,FALSE POSITIVE
1,0,0,0,412.041857,354.8569,0.1068,5.572,1959.0,3.77,217.0,0.52,12.3,5485.0,4.556,0.867,285.28362999999996,38.947281,FALSE POSITIVE
0,0,0,0,2.1316605269999997,133.13431,0.036,1.8585,32.2,0.56,1438.0,1010.45,15.7,5849.0,4.426,0.997,296.67984,47.173313,CANDIDATE
0,0,0,0,5.75902182,132.16301,0.329,2.687,70.8,0.91,1112.0,362.12,9.9,6247.0,4.433,1.066,295.57159,49.607479,CANDIDATE
0,0,0,0,0.903763067,131.51926,0.0938,0.562,267.5,1.08,1254.0,585.15,12.6,4430.0,4.6160000000000005,0.651,296.59799,50.356651,CANDIDATE
0,0,1,1,0.9628348,132.1907,0.309,2.259,92.8,0.81,1648.0,1734.83,7.6,5559.0,4.553999999999999,0.838,297.68759,40.670361,FALSE POSITIVE
0,0,0,0,5.66494448,136.33835,0.4638,4.173,46.0,0.78,1134.0,390.59,11.4,5888.0,4.269,1.13,285.45886,42.931049,CANDIDATE
0,0,1,0,1.57017249,132.1034,0.085,2.257,158.4,0.82,1232.0,543.06,10.2,5300.0,4.66,0.66,297.70941,41.028149,FALSE POSITIVE
1,0,1,1,0.5667983639999999,131.81891000000002,0.487,3.172,38.6,0.66,2272.0,6280.34,14.1,5864.0,4.4110000000000005,1.04,291.65839,42.632439,FALSE POSITIVE
0,0,1,0,3.22452656,132.50118,0.0995,5.156,57.5,24.48,4883.0,134353.84,24.3,3857.0,1.338,34.674,299.69125,40.855957000000004,FALSE POSITIVE
0,0,1,1,1.89127438,132.68059,0.514,4.491,32.3,2.03,3342.0,29488.85,24.6,7919.0,3.6630000000000003,3.46,290.25375,37.92691,FALSE POSITIVE
0,0,1,1,1.33256944,132.05501999999998,0.456,3.89,20.6,0.46,1624.0,1636.72,18.8,5655.0,4.431,0.998,295.13477,46.76965,FALSE POSITIVE
0,0,0,0,66.6504521,171.18229,0.433,5.744,536.9,1.56,308.0,2.14,27.1,4550.0,4.627,0.679,297.34738,44.026939,CONFIRMED
0,1,1,0,55.7002642,152.6957,0.2976,4.285,332.7,1.18,309.0,2.14,10.8,4267.0,4.6080000000000005,0.67,295.95797999999996,49.041012,FALSE POSITIVE
0,0,0,0,3.54553077,132.37486,0.143,4.143,119.2,1.62,1448.0,1039.47,18.1,5794.0,4.118,1.496,293.51984,41.277409000000006,CONFIRMED
0,1,0,0,85.0624157,149.22073899999998,0.819,4.6964,41901.0,21.26,355.0,3.74,495.3,5223.0,4.52,0.875,291.42685,42.164082,FALSE POSITIVE
0,1,1,1,10.882416555,132.67716399999998,1.199,5.4674,16630.0,29.69,632.0,37.81,265.2,4946.0,4.57,0.715,290.80301000000003,42.344409999999996,FALSE POSITIVE
0,1,0,0,25.19830439,142.2240343,1.069,5.1942,73834.0,46.14,604.0,31.54,1669.4,5955.0,4.534,0.883,296.4621,43.459728000000005,FALSE POSITIVE
0,0,0,0,14.3196417,134.16323,0.533,3.781,215.5,2.06,850.0,123.37,12.5,5562.0,4.151,1.373,293.73444,40.307201,CANDIDATE
0,0,0,0,5.2736268,135.6461,0.595,5.291,86.1,0.89,1014.0,249.68,8.7,5851.0,4.515,0.918,296.12253,41.561138,CANDIDATE
0,0,0,0,24.5041103,140.1805,0.178,6.065,119.5,1.03,574.0,25.59,11.3,5250.0,4.404,0.962,290.09427,41.742779,CANDIDATE
0,0,1,0,1.316398648,132.2998,0.392,1.169,182.5,1.09,1374.0,842.93,13.1,5088.0,4.508,0.806,285.88486,45.380138,FALSE POSITIVE
1,0,0,0,419.4596,275.458,0.0167,13.53,131.8,2.1,303.0,2.0,8.4,5248.0,3.886,1.869,295.77237,48.536559999999994,FALSE POSITIVE
0,0,0,0,9.97202023,137.71181,0.401,1.425,329.7,1.26,627.0,36.53,8.6,4810.0,4.584,0.696,297.34842000000003,43.421219,CANDIDATE
1,0,0,1,14.2005007,135.7279,1.106,5.232,80.6,13.28,843.0,119.41,10.6,6332.0,4.406000000000001,1.065,282.67715,46.152851,FALSE POSITIVE
0,0,1,0,1.318347743,132.7886,0.427,0.871,113.2,1.23,1861.0,2827.4,10.6,6143.0,4.351,1.121,298.80429,42.164162,FALSE POSITIVE
0,0,1,0,5.5834987,132.562,0.7862,2.484,87.4,1.41,1317.0,711.41,11.8,6517.0,4.2410000000000005,1.375,299.81876,43.825741,FALSE POSITIVE
0,0,1,1,1.12401084,131.64952,0.297,3.052,43.6,0.61,1719.0,2058.79,10.0,5941.0,4.519,0.911,294.76459,39.762718,FALSE POSITIVE
